b9919503c1	2fe3c	প্রত্যক্ষদর্শীরা জানিয়েছেন ট্রেনটি যখন একটি বাঁক অতিক্রম করছিল, তখন এটির গতি অনেক বেশি ছিল।
b991b1614d	3faff	বাম দলগুলো পেতে চলেছে
b9922ccb37	59c73	ভূমি জটিলতা
b9929890a9	93080	বাংলাদেশে বহুকাল ধরে
b992b2236f	11915	৭ কোটি বছর আগে
b992e90a2c	76329	১৫টি বেতনক্রম
b9939d450a	4fc91	রাজামশাইয়ের খিদেও নেই
b9943342b5	943de	বাংলা সাহিত্য
b99482619a	fda1a	ঠেলে বের করে
b99493c81b	fda1a	তাঁহারা শেষরাত্রির দেবতা
b9949988b6	bd576	অংশগ্রহণ করবেন
b994eae1ff	d2d71	সেই পোশাকই রেজ্জাক চাইছেন
b994f3da6f	8b859	যে টাকা আনিয়াছিলাম
b9954e5c75	92bb2	শুরু হয় নানা জটিলতা
b9956993f4	5dd61	তাঁর অবসরকে ঘিরে ক্রিকেট দুনিয়া ও গোটা ভারতে চলছে নজিরবিহীন উন্মাদনা।
b9961e1ec6	3fae0	এক ছেড়া আইয়া
b99690a1fc	91b16	ফাইনালে মুখোমুখি হতে যাচ্ছে
b996babc05	ad98d	বান্দরবান জেলা
b996dc936f	d2294	উল্লেখ্য, গত মাসেই
b9972c7a9a	6d129	যদুর বংশ
b9975c69e5	b5fdc	ওই ওষুধ নির্মাতা সংস্থার
b997648cc0	bcaa8	সারা দেশে সড়ক, রেল ও নৌপথে
b997b5e1bc	28bb3	দিয়েই আর কথাবার্তা নেই
b997e20381	5dec6	পুলিশ সদর দপ্তরের
b998242250	bfac7	বিকাল সাড়ে ৫টার দিকে
b998634184	80518	অযুর সুন্নতের
b9987ff159	6da0a	হস্তরেখা বিচার
b998a5ed72	ce775	চৈতালি বাড়ি বয়ে আনতে চায় না
b998c91601	fdcba	এ ঘটনাগুলো
b999627eda	13b6a	খুব ঠান্ডা কি ঠেকতেই
b999819ad9	db735	এবারের মাঠে ময়দানে
b9998ebfc7	31f09	অভিষেক ঘটে
b99999283c	9d46f	যখন তাদের উপরে
b999a60c0c	ced74	যখন সকল জন
b999a86e2b	698a4	আফ্রিকা মহাদেশের
b999c3ac97	7df87	কাজী আবদুল ওদুদ
b99a5275bd	91230	যেকোনো বিষয়ে জিজ্ঞাসাবাদ
b99a615943	e6203	আগামী সপ্তাহে অনুষ্ঠেয়
b99b4bb5ef	9282d	ঢাকা মহানগর আওয়ামী লীগে
b99b8903a7	1652d	সেই পটভূমিতে ইউরোপীয় ক্রেতা প্রতিষ্ঠানগুলো এই পদক্ষেপ নেয়।
b99ca7061b	e00db	দৈনিক সকালের খবর
b99d17b57e	f837a	রাজাপুর থানার ভারপ্রাপ্ত কর্মকর্তা
b99dc45255	e03fc	মায়ের বুক খালি হচ্ছে
b99dd06856	4fbd1	ভর্তি করা হয়েছিল তাকে
b99e36b896	82926	অতিরিক্ত উপ-কমিশনার
b99e8f34db	c7a89	আসল অবস্থাটা প্রকাশ পেলে
b99eb0b434	e00db	হাঁটুর কাছে ছেঁড়া
b99f21584d	f1240	আরাম-আয়েশের ছবি দিলে
b99f537e03	e9759	উপযোগী শিক্ষাব্যবস্থা
b99f8bf87c	ad050	তাদের এই কর্মসূচি
b99f94e0aa	bf530	লেখা একদর একদাম
b99fb656d0	0895a	কিনে আনতে বলল
b99fd21ffb	d2355	আর খারাপ ছেলেদের মধ্যে
b99ff70fad	e68af	চিত্রমালার মধ্য দিয়ে
b9a0516a72	6d129	কবি নজরুলের কবিতা
b9a18dd891	db181	কিনে এমন একটি আংটি চাচ্ছেন
b9a1d58f93	239f7	দুটো আরবীর মতোই পবিত্র ছিল
b9a3129542	b4ea7	৩১ ডিসেম্বরের বোমাবর্ষণ ঘটনার
b9a3dbb91b	c8f7f	টোল সড়কও বটে
b9a3eb1c9c	5dec6	পৌর শহরে
b9a3f7fc78	f1240	শুক্রবার গ্রেপ্তার করেছে
b9a45f1b7c	b8bba	৮৩৭৪৩ বর্গকিলোমিটার
b9a48f8572	717bb	বাংলাদেশ নানা সমস্যায়
b9a4bcbec4	5dec6	সরকারও রয়েছে
b9a4d750aa	f0f95	যেমন- নিউকর, কলা
b9a4e5ebb7	32c77	উহারা সংসারের
b9a4f23031	ca088	নেই বললেই চলে
b9a500fe0c	8b859	অদ্ভুত ব্যাপার হচ্ছে
b9a517f491	e6e48	ছাপার যা ঝক্কি
b9a51a73bc	e3d8b	প্রধানমন্ত্রী আনসার ও ভিডিপির সদস্যদের
b9a5abcc6b	da6f0	নিঃশেষ করার
b9a609fd5d	9d398	লাশ শীতলক্ষ্যা নদীতে পাওয়া যায়
b9a61dd331	8406e	ছয় দিন পর
b9a668a408	6e8cb	আর দেরি নাই
b9a6a32950	745b7	একটু পরে বাবা থাকবেন না
b9a6aa51eb	24f73	বিয়ে করার
b9a74b8471	d1a48	কুরে কুরে খায় তাকে
b9a74b8e8a	153c9	চাতক পাখি
b9a756f3cd	430b2	সেটিই ছিল এমভি অবসরের
b9a7859f1d	ee7b2	অন্যান্য খরচও
b9a7dc134e	11de3	তাই গল্পে উঠে এসেছে
b9a8447a0d	17ca1	২০১০ সালের ফিফা বিশ্বকাপের
b9a856c8da	09f0d	অথবা কোনো সিদ্ধান্তে
b9a89258b0	7b132	রবিবার শুরু হবে
b9a930b7d5	80be1	একটি নৌকায় করে
b9a931d097	eb179	একটা দৃষ্টিভঙ্গী আছে
b9a93db79b	dec2d	প্রকাশিত হয় তার বই
b9a9f57287	3bea8	একটি মেমোরিও থাকবে
b9aa574160	f2097	এখনও নির্ধারণ করা যায়নি
b9aaebeb42	4ea73	ছেলেকে পাইয়া
b9ab57b46f	880ae	পরিবেশন করছেন রাসেল মাহমুদ
b9abcbf1e0	ff1eb	ব্যাক্তিমানুষ কতই না অসহায়
b9abfb8c0b	54e68	সে সময় ম্যাজিস্ট্রেট
b9ac217d62	6c6bf	শ্রমিকেরা শান্ত হয়ে
b9ac4f03a8	1de6c	টীকা আবিস্কারের আগের বছরই আমেরিকার ৫৮ হাজার শিশু ও প্রাপ্তবয়স্ক পোলিও ভাইরাসে আক্রান্ত হয়েছিলেন।
b9acccadd3	b5fdc	প্রতিমন্ত্রী পদমর্যাদার সচিবও
b9acd4947c	239f7	পরদিন শুরু হয়
b9ad0f5e88	7b103	রাষ্ট্র নিয়ন্ত্রিত জীবনযাপনের অধিবাসীরা
b9ad532507	d7a68	সন্ত্রাসীদের ধাওয়া দেয়
b9ae3108b1	fb4cb	রিজার্ভ থাকার বিষয়কে
b9ae796c6f	ba2f6	একাত্তরের ঘাতক দালাল নির্মূল কমিটি
b9ae7f2890	9c8dd	এখনো আঞ্জিকুনি হ্রদ
b9ae9b6935	d2294	নিজ বাড়িতে এ পাখির খামার
b9afaa4e01	98b81	কি করে ঢুকেছিল
b9b00b0668	e2f12	বেড়াইয়া থাকেন
b9b0631352	590d0	পুনঃগঠনে ব্যয় করা হবে
b9b0b144ee	9d398	এনটিভিতে প্রচার হবে
b9b13750d6	698a4	মোট জমির
b9b13e9b66	3f875	আমরা চ্যাম্পিয়ন হয়ে যাবো
b9b14fd0b4	3ccf1	যুক্তরাষ্ট্রের আইন অনুযায়ী,
b9b184f4ea	ea8fa	খোলা যায় কি না
b9b237dc3c	430b2	সেটা এখানে রিলেটেড
b9b23c79fe	509f6	রোমানদের অ্যাবাকাস ছিল
b9b2495afa	68549	ইট হন্টস এভরি নেশন
b9b2c86259	29f8c	অভিলম্ব বলে
b9b36084d5	2aecc	অনেক উপায় রয়েছে
b9b369cc87	ee7b2	মাসুদ হাসান খানকে বলছিলেন
b9b3abf007	b08d0	গুজরাট
b9b3b00208	ff1eb	আবার গ্রেপ্তার হন
b9b3b643d5	6fb36	আবহাওয়া বার্তা
b9b467f5d3	a3a6d	অনুষ্ঠানের আয়োজন করে
b9b47d3425	f1ea4	মন্ত্রী আশা প্রকাশ করেন
b9b4fa3d60	12702	সাড়ে ১০ টার দিকে
b9b566245e	2b883	অলিম্পিকে বাংলাদেশ
b9b5b88c11	8edea	ভারতের নিজের দেশে
b9b5cf05a7	15a75	জাতীয় স্বার্থ বিবেচনা করে
b9b5f5d162	0633a	সালিম খান বলেন
b9b63f31e6	53396	কিসমত ছবিটি
b9b6744f81	0b7ca	অস্ট্রেলিয়া, নিউজিল্যান্ড
b9b6ef3469	6c6bf	ব্রিটেনের ট্রান্সপোর্ট পুলিশ জানিয়েছে
b9b7d5af46	4bd2c	এই চুক্তি বাস্তবায়নের জন্য ভারত সর্বোচ্চ পর্যায় থেকে সহযোগিতা করবে।
b9b84713bf	b08d0	এ ব্যাপারে শ্রীপুর থানার
b9b92bbaff	b7be9	জটিল উপাদানসহ
b9b953d33f	c0d65	এর সঙ্গে ভোক্তার
b9b961bc49	9fa90	দলের ভাণ্ডারে
b9b99721b9	80518	মাইক্রোসফটের অংশীদারে ওয়াটার হ্যাকাথন
b9b9a31fc4	d0c70	প্রতিযোগিতা আয়োজন করে থাকে
b9b9dcbd62	8a46d	হাঙ্গেরিয়ান বিপ্লবের সময়
b9b9eb31ba	f0f95	সেখানে রাজপেয়াদা বা দেব-দেবতা থাকলেও
b9ba10edc8	06e62	সহজে বুঝিতে পারেন না
b9bac2d66d	4164f	সব শহীদের প্রতি
b9bad373d0	c173f	হালদা নদী
b9bbab9461	195f7	শিল্পী কাইয়ুম চৌধুরী
b9bbd56eb0	f6e55	কিন্তু সোহাগ গাজীর
b9bcf1d459	5a61c	আবার এই সমস্ত
b9bd060b6a	bd576	কিন্তু বিনা যুদ্ধে
b9bd3b8afb	0f047	হাতীবান্ধা উপজেলা
b9bd590cb9	6e8cb	বিবেচনা করা হচ্ছে
b9bd6f5b06	2ee04	ভর্তি কার্যক্রম চলছে
b9bd951ef5	8143b	শ্রীলঙ্কা ক্রিকেট দলে
b9be11f0ab	4bd2c	অরবিন্দ বিলেত
b9be911ac7	bfac7	১লা এপ্রিল, ১৯২২ থেকে
b9beec85c6	ba2f6	বিধান রাখা হয়
b9bfead7f7	11bd2	নিজাম হাজারি
b9bfeed9cc	a9a58	নিয়ন্ত্রক অংশ
b9c049dd78	d9081	মুক্তিযুদ্ধে নারীর অবদানকে
b9c09a8b47	91dff	১০ বছর সাজা রেখে
b9c0bff2f7	2fe3c	কেন মালয়েশিয়া সরকার
b9c0c8fe62	9d46f	এই প্রতিষ্ঠানের
b9c12e9cc5	69d9a	কিংবদন্তি অভিনেত্রী
b9c2421bff	e2ff7	বলার চেষ্টা করছে
b9c31578ea	1a4a9	রণবীর-দীপিকার রসায়ন
b9c3559c02	f658d	বিশুষ্ক জীবন
b9c368ae9d	9092b	জাপান ও চীনের মধ্যে
b9c3a61ca8	e68af	তাঁহারা নির্দেশ করেন
b9c43b8a30	56508	যে রাতে
b9c44e7849	e754e	নিজস্ব প্রকল্প হিসেবে
b9c46b3f5c	3ec4d	এ ছাড়া শহরের
b9c4c2a6de	8a46d	পাকিস্তানের ইতিহাসের বন্দী
b9c4fa149e	12702	মাঝে মাঝে কষ্টেরা আমার
b9c5ab6063	8845d	তাকে এ কাজে সহযোগিতা
b9c5adcec7	8143b	তিনি পাকিস্তানের কারাগারে
b9c5c36c08	76329	মারাত্দকভাবে নষ্ট হয়েছে
b9c5ee5b8c	85430	এটা একটা কঠিন সিদ্ধান্ত
b9c6029e31	bd576	বাংলা ১৩৮২ সালে প্রকাশিত
b9c62fab96	3ec4d	আদিলকে গ্রেপ্তার করা হয়
b9c6726cb3	321b6	বাঙালী মুসলমান সম্বন্ধে
b9c74fec21	860f4	লেখার চেষ্টা করছি
b9c79e7340	a1d4a	আমার বউ অসুস্থ
b9c7a66c5c	4fd66	তাকে নিয়ে সিলেট
b9c7dcc60d	b8bdd	এই পর্বটি পরিবেশন করেছেন
b9c8017f3a	8a46d	সভাপতি ঘোষণা করে
b9c85037cf	9642e	ঘোড়ার মাংস
b9c89c552d	e31e7	সেইখানেই যাচ্ছি
b9c8beb20f	aa820	ইলিয়াস , হাসান দুজনকেই
b9c943e5a9	2ecf8	লালন ছিলেন ‘জারজ’
b9c9766622	c958a	ইমপ্রেস টেলিফিল্ম
b9c99b3196	d5213	ডেল স্টেইন
b9ca3d0cc4	91b16	নার্সিং হোমে পৌঁছে দিচ্ছি
b9ca7eacdf	698ff	ঠিক রাখতে পারি না
b9cac1e07c	cb842	মীর আব্দুর রাজ্জাক
b9cacf8b35	1f733	ধীরে ধীরে জাঞ্জিবারকে
b9cafea525	3bea8	অজস্র কুকুরে লুটোপুটি ঝগড়া
b9cb65dc0c	520fb	কখনও সুস্থ সম্পর্ক
b9cc3d4358	c3cca	২০০৩ সাল থেকে
b9cc4e41ca	5cb47	নিজ ভূখণ্ডে
b9cc6bce7d	db735	পালিয়ে বিয়ে করে
b9cca97b82	e3f89	২শ’ থেকে ৪৫০ টাকা
b9ccbca4da	8edea	অটিজম
b9cd078f01	a274b	কারাগারে আছেন
b9cd1677f1	35ef3	বরং শব্দটির প্রভাব
b9cd2aa51a	d0c70	জলের দরে বিক্রি করে
b9cd325b99	e7230	প্রথম দিনে
b9cd33aca1	9813c	অগণিত খাল-বিলের
b9cd41d703	d5f7b	ভ্রমণে আসা
b9cd75ada8	f9dfb	দাবি তোলেন
b9cdd07321	195f7	প্রথম দুদিন ছিল বোলারদের দাপট
b9ce0a808d	7b60a	মোট ষাটটি গল্প
b9ce0f1a72	9fa90	ঝড় মোকাবেলায়
b9ce11f13b	698ff	আড্ডায় যোগ দিয়েছিলেন
b9ce848816	7351e	নতুন ভোটার হয়েছে
b9d031ccaf	17ca1	তখন পাইপ দেখেছি কি না
b9d04d1f71	b8fe1	সহজে রান পাননি
b9d0fd75b3	cf82a	বর্তমানে আমাদের
b9d13970c3	ff0fe	তাঁহারা ভবিষ্যতের সম্বন্ধে
b9d21aba5b	01e91	মহানায়িকার নন ইনভেসিভ
b9d22ae9e8	b00ba	ইতিহাসের আদি থেকেই
b9d23b9650	4e900	চার পেগের পর
b9d2430a37	ee994	ফিরে আসেননি
b9d2541b7e	b00ba	শুধু নারী নয়
b9d2795ead	42898	শেষরক্ষা করতে পারেননি
b9d2ad7254	eecdd	আমি দু’পা এগিয়ে এসে আবার বলি
b9d2ea173b	274ee	প্রেরণ করা হয়
b9d34eca9f	acb88	গত জুলাই মাস পর্যন্ত
b9d3e1f119	68549	রোববার সন্ধায়
b9d4063708	0a7a0	অল্প কথায় বলা যায়
b9d42a9a12	16a17	প্রহর গুনছেন
b9d42cec09	ad050	আবক্ষ মূর্তি
b9d43da609	8a46d	ইসলাম প্রচারিত হয়েছে
b9d462f2e6	66c6b	চারপাশে কাউকে দেখতে না পেয়ে
b9d4ba1027	4a918	চাকরির খবর
b9d5021ac4	2d78f	ফ্রী ডোমেইন রেজিস্ট্রেশন
b9d525db38	287bd	মহাত্মা গান্ধী
b9d5295656	4f450	তাঁহার বাম নয়ন ও বাম বাহু
b9d5a83c0c	6973e	ব্রিটেনের ইভেন্ট ম্যাগাজিনকে
b9d5db7c18	e6d83	হাসপাতাল, এবং পুলিশের রেকর্ড
b9d657fa2a	3fc9d	অবশ্য বাম দলগুলো
b9d66887e6	c11b1	অর্থনীতি বিভাগের
b9d736cc16	ac0df	হস্তক্ষেপ করতে হয়েছে
b9d76a1759	4f2ae	এর আগেও
b9d78eed35	ef915	আশুলিয়ার বাদাইল গ্রামের
b9d7cbf6da	8cf95	ভারতের অন্যতম
b9d7e494c0	f2097	এর মধ্যে প্রধানমন্ত্রী নিজে
b9d810295a	e50f1	দুজন সাংবাদিকের
b9d81dc55b	76329	তার শরীর
b9d8e456dc	bdd05	না থাকলেও
b9d937d9c0	d5f7b	এ ছাড়া কিছু গণমাধ্যম
b9d963b636	95f83	সন্ত্রাস দূর হবে
b9d96d2b95	0606d	নিজেদের বাঁচাতে
b9d98cfde3	fb4cb	সংসদে অনুমোদিত হলেই
b9d9925f67	f6e55	২০০ গ্রাম মটরসিদ্ধ
b9d9975f89	520fb	টুকুকে যেন ছেড়ে দেয়া হয়
b9da1be5d3	68549	গ্রামীণ ক্যাপিটাল ম্যানেজমেন্ট লিমিটেড
b9da3003ee	68ab7	ক্লাবটিকে আন্তর্জাতিক পরিচিতি এনে দেয়
b9da3889bf	b9b98	তরুণ ফুটবলার রয়েছে
b9da403729	c9c19	ধারণা নিয়ে
b9daa74094	66b3c	এভাবেই কোরবানি দিয়েছি
b9dacd0713	d1b12	সঙ্গে থাকা টাকা ছিনিয়ে নিয়ে
b9db039ddd	2aecc	ওদিকে নির্যাতিতা কিশোরীর বাবা
b9db6e31e1	cb627	বাংলাদেশে যুদ্ধাপরাধীদের
b9db99251a	b00ba	ভারতের মেঘালয় রাজ্যের
b9dbde1058	24f73	বাংলা ও বাঙালি সমাজ
b9dbfe1f15	49d63	মা-বাবার ৫ সন্তানের মধ্যে
b9dc80409a	8406e	মেয়েদের বেলায়
b9dccbdfce	aabe7	নিজের স্মরণশক্তির ওপর
b9dd488b19	5dd61	তিনিও ছিলেন বাক্পতি
b9dd58dd8b	554fe	জনসংখ্যার ঘনত্ব
b9dd615753	ee4ad	কারমাইকেল কলেজ
b9ddac1f75	442b7	দ্রুতি, ভর
b9dddb272d	0c39f	ফিরতি ফ্লাইট শুরু হবে
b9de173479	aa820	বাহাওয়ানার প্লাস্টিক সার্জারি
b9de58a25a	d2294	এসব লাইফলাইনের
b9de72f70e	f658d	সৈয়দ হায়দার আলী বলেন
b9deb32851	7d3e1	অনুপ চেটিয়ার আবেদন
b9df2a6d3a	616ec	ব্যাক্তির চেয়ে
b9df41c9d3	2ad74	দেশের পুরো নিয়ন্ত্রণ
b9dfd9443c	da6f0	নেয়া হবে
b9e01d5f93	bdfc1	মহাকর্ষণ-জনিত শক্তির কারণেই
b9e0a9aaee	536d9	স্কটল্যান্ডের গ্লাসগোয়
b9e0e6df05	49543	তাঁহার নিকট আতিথ্য গ্রহণ করিলেন
b9e1057b84	acb88	তাও জানিয়েছেন মি. গাঙ্গুলি
b9e10de03d	cc9fd	বাবরি মসজিদ বানিয়েছিলেন
b9e26ba5f7	282d3	৯ টাকা থেকে
b9e2cadee5	f2780	কান জবাব না পাও
b9e2ec5ab8	d2faf	সবচেয়ে বেশি প্রতিযোগিতা চলে
b9e32772b8	0edef	কোনো পরিবর্তন বা রূপান্তর ঘটেনি
b9e36ba908	194f5	প্রায় পঞ্চাশটি হলে
b9e3866783	e2ba2	সাংবাদিকরা উপস্থিত ছিলেন
b9e3b67fe4	2556b	সেদিক থেকে জাদুঘরটি অনন্য
b9e4330731	bcaa8	ওমর খৈয়াম
b9e4696e67	e55de	সেই সময়ে শিশুপাল অনেক যাদবকে
b9e48767ad	32b3e	কিছুটা ঠাণ্ডা বাতাসের
b9e54d6482	3ec4d	এই নিষেধাজ্ঞা বহাল থাকবে
b9e58bd655	c0965	যে নথ দুলিতেছে
b9e5ab0bc2	db181	কোনো ভয় নেই
b9e6111f37	1279e	পোপের সাথে
b9e6990582	0696e	কর্মী কিনা
b9e6a35913	05901	অগাস্টা রাখা হয়
b9e74d0ff8	903fa	ছবি তুললেন
b9e83e469b	ef915	কোতোয়ালি থানার ওসি
b9e87c62fa	e8dde	১০ম জাতীয় সংসদ নির্বাচনে
b9e9074182	11de3	অফিসের ভেতরে
b9e94eeeef	404ee	নীল-নকশার বলি হলেন
b9e9614ea4	76329	লাইফ গার্ড আছে
b9e9785bae	39dd0	অভিস্রবণ কাকে বলে
b9e9e2f544	256f5	ভাবছিলাম সন্তান হলে
b9e9e9b2a5	acb88	তবে মি. আলীমের আইনজীবী
b9eaf90091	56508	চাই
b9eb289fec	976b1	এ উপদেশ
b9eb86495a	31f09	বড় একটা ইউরোপীয় ধরনের
b9ebb7759f	52578	মোহনের একবার ইচ্ছে হলো
b9ec1133d6	ab946	নয় থেকে তের বছরের
b9ec3cedd0	767ff	তাদের ভূমিকার জন্য
b9ec65a9d3	fbb81	তা পরবর্তী
b9ecc3ad38	903fa	মালয়েশিয়ার বিমান অনুসন্ধান
b9ed4afebd	6b437	বিরহের কথা
b9ed504099	b8bdd	তার আগে তারেক রহমানের
b9ee5282f6	778c0	প্রদর্শিত যেসব মুদ্রা
b9eec18e92	29f8c	ঢাকায় বিএনপি চেয়ারপার্সন খালেদা জিয়ার সভাপতিত্বে দলের স্থায়ী কমিটির এক বৈঠকে এই কর্মসূচি চুড়ান্ত করা হয়।
b9eef5ee6b	75936	যুদ্ধে গেলে
b9efefbc57	ea5be	প্রচলিত দেখা যায়
b9f0976e18	e9759	ধন্যবাদ বিবিসি সংলাপ
b9f0e60a55	442b7	এক অনাদি
b9f136c2e9	49d63	অভিযোগ দাখিল করা হলে
b9f15716fc	f143a	কবি সৈয়দ শামসুল হক
b9f1c54a07	b9122	জনসভার মধ্য দিয়ে
b9f2109a84	bc81e	আরও দরকার হবে
b9f213d5ab	a9a58	সঙ্গে থাকছেন
b9f29a14b1	39dd0	এই পরিস্থিতিতে
b9f2a0c274	e2ba2	কুরুক্ষেত্রের যুদ্ধে পৌণ্ড্রেরা
b9f2d1a34b	eb179	১৩ বাংলাদেশির মৃত্যু হয়
b9f3c730ee	2556b	স্থাপিত হয়েছিল
b9f43a2fa8	cc18a	তৈরি পোশাক খাতে
b9f4553a00	d7a68	চৌহাট্টা পয়েন্টে ভিড় করেন
b9f4c244f2	2ecf8	চারটি ইস্ত্রির বাক্সে
b9f555e0ed	0f047	সপ্তম শ্রেণীর ছাত্রী
b9f62b2e64	c0965	সবাই হয়ে উঠুন কর্মবীর
b9f6375c34	3d17c	মায়া
b9f6589196	d8c80	তার পপ জগতে আসা
b9f6d7b943	17dcd	সাহিত্যরস সমৃদ্ধ গ্রন্থ রচনায়
b9f70244a4	65e30	আমরা তাদের কাছ থেকে অনেক পণ্য আমদানি করতে পারবো।
b9f76d38e0	3fc9d	তাঁর জন্ম হয়নি
b9f7b27737	f83df	দেখতে চান
b9f7b46086	3d17c	সমস্ত কৃতিত্ব গিয়ে পড়তে লাগলো
b9f7c5e148	520fb	মি. বান বলেন, সাউথ সুদানের সবগুলো পক্ষের ওপরই বিশ্ববাসীর নজর রয়েছে।
b9f8a16403	54cdd	বিষয়টি পার্বত্য চট্টগ্রাম বিষয়ক
b9f8f8a078	a1d4a	লেখা হয়
b9f90c980f	b9122	একটা নিজস্ব ভাষা আছে
b9f945f0a2	aa820	হৃদপিণ্ড ছাড়াই
b9fa40aa8d	698a4	সংঘর্ষে একজন নিহত হলেন
b9fa484f37	698ff	এই ক্ষোভ থেকে
b9fa603d20	54e68	সরাসরি সম্প্রচার করবে
b9fa6754a8	16a17	আসাদুজ্জামান কোহিনুর জানান
b9fa813731	46da4	তিনি নিজেও জানতেন
b9fa8b6259	7297e	তাই রাতারাতি সব সমস্যার
b9fb67caf9	d9ba9	আবার আসিব ফিরে
b9fb690d8c	7027a	ওয়ার্ল্ড মুসলিম কংগ্রেসের উপদেষ্টা
b9fb6c0484	d2355	অনুষ্ঠিত এক বৈঠকে তারা
b9fb81a829	8406e	মোহনের একবার ইচ্ছে হলো
b9fb8abb0a	f837a	জবাব দিতে নেমে
b9fbd976ab	ee994	বা অভিশাপ
b9fc024abd	d9b11	আরাকান রাজসভায়
b9fc0b23ee	e2ba2	মেসেজ আছে
b9fcaf32b9	9282d	চালু হয়ে গেল
b9fdc3965b	75936	মজার মজার ফটো কমেন্ট
b9fe4216e8	6c17f	বন্ধ করে রাখেন
b9fea014b0	91230	সার্বক্ষণিক যোগাযোগের জন্য ছিল
b9ff09d452	eecdd	খাওয়ানো হচ্ছে ভুয়া বটিকা
